GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
59053	1524151765	2957542	588.478	1.142	46.459883	-110.460616
59054	1676617696	1270225	647.346	0.49	46.644538	-107.74878
59055	637184724	322925	246.018	0.125	46.108998	-109.809893
59057	684753258	801965	264.385	0.31	45.853502	-108.933193
59058	1026238906	4466732	396.233	1.725	47.147005	-107.717565
59059	642631739	22458	248.122	0.009	46.407918	-108.072627
59061	697291176	3189292	269.226	1.231	45.266335	-109.890085
59062	341084703	126448	131.694	0.049	45.093741	-106.15024
59063	189147823	2279474	73.03	0.88	45.660795	-108.926706
59064	385921946	4189656	149.005	1.618	45.782995	-108.069312
59065	152860792	1815860	59.02	0.701	45.271428	-110.715081
59066	777105147	87368	300.042	0.034	45.335877	-108.510261
59067	893463015	3379222	344.968	1.305	46.000389	-109.217637
59068	1367068166	14312878	527.828	5.526	45.087055	-109.558392
59069	904471989	2498634	349.219	0.965	45.618016	-109.931656
59070	407263762	2861352	157.245	1.105	45.375173	-109.185802
59071	253233571	698596	97.774	0.27	45.24617	-109.629617
59072	2590962089	6078356	1000.376	2.347	46.471623	-108.546421
59074	1557168731	303899	601.226	0.117	46.36306	-109.353209
59075	751225731	3328700	290.05	1.285	45.405332	-107.88361
59076	30794006	0	11.89	0.	46.278748	-107.073948
59077	1406233974	1199832	542.95	0.463	47.16507	-107.556356
59078	645136327	8036559	249.089	3.103	46.346347	-109.537608
59079	916269743	1539429	353.774	0.594	46.062118	-108.363307
59081	2263088	0	0.874	0.	45.00844	-109.973279
59082	759679	39789	0.293	0.015	45.743012	-110.225282
59085	760082145	4368596	293.469	1.687	46.323085	-110.187893
59086	1241369321	2801600	479.295	1.082	46.071952	-110.564091
59087	3839007757	47655636	1482.249	18.4	47.141917	-108.226575
59088	854360903	5558259	329.871	2.146	46.074337	-108.093579
59089	642618557	128945	248.116	0.05	45.08284	-107.360831
59101	1317097467	7411084	508.534	2.861	45.613054	-108.390305
59102	38257054	0	14.771	0.	45.775657	-108.5802
59105	269320410	2502897	103.985	0.966	45.892816	-108.497574
59106	251383680	39400	97.06	0.015	45.812886	-108.70577
59201	3566638320	27118120	1377.087	10.47	48.172933	-105.699503
59211	275550905	63976	106.391	0.025	48.698644	-104.349863
59212	791445850	8997728	305.579	3.474	48.222386	-104.143067
59213	1142026954	11037972	440.939	4.262	48.188882	-104.886575
59214	887203715	18375611	342.551	7.095	47.299772	-106.038986
59215	3438551679	19633951	1327.632	7.581	47.516636	-105.769079
59217	9006874	0	3.478	0.	47.57932	-104.249468
59218	848063570	3660517	327.439	1.413	48.085775	-104.554557
59219	661756484	11294730	255.506	4.361	48.526096	-104.219763
59221	734928236	15555866	283.757	6.006	47.934085	-104.188313
59222	611552949	191834	236.122	0.074	48.693491	-105.116454
59223	575136033	64081748	222.061	24.742	47.832264	-106.212091
59225	791506003	3959471	305.602	1.529	48.284404	-105.975174
59226	841580939	3555701	324.936	1.373	48.352474	-104.571021
59230	3997484637	154566599	1543.438	59.679	48.131171	-106.798317
59231	5165801	0	1.995	0.	48.398053	-106.547859
59240	104525596	0	40.358	0.	48.842165	-106.235726
59241	3424635257	6719006	1322.259	2.594	48.477635	-107.059858
59242	98620913	38453326	38.078	14.847	48.443672	-104.450943
59243	988974250	4903007	381.845	1.893	47.757547	-104.679209
59244	510907372	308404	197.262	0.119	48.590454	-106.306378
59247	398992563	807224	154.052	0.312	48.516207	-104.523515
59248	1529648870	12181729	590.601	4.703	48.29158	-106.299423
59250	1418861148	977764	547.825	0.378	48.878635	-106.569744
59252	496607705	498392	191.741	0.192	48.913257	-104.821061
59253	660779825	46112	255.129	0.018	48.701091	-105.898705
59254	703174097	364565	271.497	0.141	48.751679	-104.640564
59255	1732981146	16055654	669.108	6.199	48.244168	-105.169231
59256	164236331	495499	63.412	0.191	48.925123	-104.563544
59257	397047570	10499	153.301	0.004	48.751314	-104.962457
59258	465474709	34257	179.721	0.013	48.5847	-104.691284
59259	1622941084	1576397	626.621	0.609	47.680959	-105.099852
59260	894274551	222592	345.281	0.086	48.82819	-106.09459
59261	1294004508	22710743	499.618	8.769	48.573615	-107.386829
59262	714164689	3532914	275.741	1.364	47.489669	-104.497165
59263	1739330857	641847	671.559	0.248	48.791171	-105.514255
59270	2489438624	22041985	961.178	8.51	47.60944	-104.086109
59274	927463228	733953	358.096	0.283	47.821893	-105.48479
59275	985732964	31619578	380.594	12.208	48.874467	-104.199016
59276	290568647	141904	112.189	0.055	48.965685	-105.214112
59301	8146069367	19290032	3145.215	7.448	46.293337	-105.759498
59311	2630294900	7693744	1015.563	2.971	45.171683	-104.417202
59312	651084177	167470	251.385	0.065	47.002377	-106.214844
59313	2400290490	4568537	926.757	1.764	46.309664	-104.244522
59314	729391595	294829	281.62	0.114	45.075613	-105.374924
59315	584606099	196848	225.718	0.076	47.4365	-104.858271
59317	4768449663	679641	1841.109	0.262	45.356745	-105.488364
59318	1333756235	69409963	514.966	26.799	47.501154	-107.51385
59322	1420076232	1438119	548.295	0.555	47.010502	-106.686345
59323	159960531	742920	61.761	0.287	45.98421	-106.666467
59324	4156568841	6845909	1604.86	2.643	45.783738	-104.542536
59326	918452297	10353609	354.616	3.998	46.770357	-104.859403
59327	5480868752	25699559	2116.175	9.923	46.236772	-106.682233
59330	3145443404	20136497	1214.463	7.775	47.098693	-104.748781
59332	1555427921	4675120	600.554	1.805	45.328155	-104.862037
59333	19229983	1400709	7.425	0.541	46.280123	-106.21569
59336	2404527240	1762621	928.393	0.681	46.331998	-105.022988
59337	5968823251	369860388	2304.576	142.804	47.384253	-106.79841
59338	202541564	4710984	78.202	1.819	46.640459	-105.640492
59339	843954262	435114	325.853	0.168	47.27055	-105.195851
59343	453655652	160492	175.157	0.062	45.662589	-105.465132
59344	1163444104	850863	449.208	0.329	46.398869	-104.593685
59347	2183107559	13544770	842.903	5.23	46.420475	-106.366041
59349	3622333945	13005332	1398.591	5.021	46.890151	-105.502227
59351	1383547486	351885	534.191	0.136	45.752308	-105.750087
59353	2303325528	1760333	889.319	0.68	46.962966	-104.274518
59354	116522839	96360	44.99	0.037	46.181923	-104.300203
59401	8047191	751972	3.107	0.29	47.511219	-111.2755
59404	936601255	9654997	361.624	3.728	47.631766	-111.32887
59405	1050779655	7525924	405.708	2.906	47.319261	-111.298533
59410	3027476497	23675557	1168.915	9.141	47.48688	-112.635447
59411	618131289	18668238	238.662	7.208	48.862924	-113.394345
59412	994121984	65409	383.833	0.025	47.303323	-110.86368
59414	4304764	482331	1.662	0.186	47.527748	-111.259956
59416	899392351	1320502	347.257	0.51	48.037342	-111.492748
59417	3630162963	60223301	1401.614	23.252	48.670078	-113.156827
59418	264300904	11787	102.047	0.005	46.799504	-109.920424
59419	215672516	11670314	83.272	4.506	47.983733	-112.41701
59420	633614308	316702	244.64	0.122	47.877548	-111.003871
59421	1797645999	12361074	694.075	4.773	47.074847	-111.688368
59422	2768970978	19532715	1069.106	7.542	47.813941	-112.473813
59424	178070066	30037	68.753	0.012	47.352933	-110.107254
59425	1461838990	1235457	564.419	0.477	48.187163	-111.898576
59427	2753929475	19438087	1063.298	7.505	48.770665	-112.534338
59430	1319767934	2827125	509.565	1.092	47.430977	-109.78019
59432	126806724	62221	48.96	0.024	48.16892	-112.411448
59433	937084772	319093	361.81	0.123	47.883621	-111.69203
59434	754785426	7761166	291.424	2.997	48.479489	-113.363518
59436	681797078	18357918	263.243	7.088	47.611995	-112.046936
59440	441454389	3412381	170.446	1.318	47.715998	-111.158569
59441	640930369	145193	247.465	0.056	46.860923	-108.983837
59442	2202508521	22075444	850.393	8.523	47.895942	-110.640021
59443	161464544	28723	62.342	0.011	47.563934	-111.828933
59444	861556376	3705039	332.649	1.431	48.715915	-111.371283
59446	1834778334	16916364	708.412	6.531	47.6184	-110.159518
59447	1005636231	309753	388.278	0.12	47.264849	-110.473317
59448	292688228	3758126	113.008	1.451	48.267024	-112.781368
59450	986978755	3100503	381.075	1.197	47.552457	-110.742814
59451	596379184	648066	230.263	0.25	47.390215	-109.390087
59452	1072742570	1185650	414.188	0.458	46.861898	-110.106626
59453	1148316118	49782	443.367	0.019	46.638569	-109.652844
59454	324014185	7294972	125.103	2.817	48.72252	-112.005415
59456	970108942	52164340	374.561	20.141	48.27015	-111.36167
59457	2801030799	1164000	1081.484	0.449	47.139971	-109.310738
59460	718405141	6220390	277.378	2.402	48.074045	-110.506987
59461	137164217	203193	52.959	0.078	48.489338	-111.201456
59462	359420978	181224	138.773	0.07	47.122564	-109.891841
59463	590572988	0	228.022	0.	47.035648	-110.830804
59464	567141998	242735	218.975	0.094	46.907111	-109.655409
59465	112837115	0	43.567	0.	46.890304	-110.720257
59466	395787682	2707294	152.814	1.045	48.767515	-111.704116
59467	637021001	381342	245.955	0.147	48.073973	-112.634055
59468	652393256	184732	251.89	0.071	47.705643	-111.627547
59469	264132038	0	101.982	0.	47.201512	-110.701679
59471	2446584484	8025851	944.632	3.099	47.426655	-108.772077
59472	104487794	40482	40.343	0.016	47.396634	-111.159034
59474	1829334406	24626126	706.31	9.508	48.510672	-111.741838
59477	186859306	238001	72.147	0.092	47.450159	-111.916558
59479	1679460225	325876	648.443	0.126	47.032558	-110.30532
59480	634083003	34497	244.821	0.013	47.160737	-111.232565
59482	844492470	19243281	326.06	7.43	48.871065	-111.91244
59483	270589762	114295	104.475	0.044	47.453014	-111.70137
59484	344868444	2458790	133.154	0.949	48.967184	-111.658692
59485	52286037	1439605	20.188	0.556	47.404163	-111.571601
59486	1419368662	38091909	548.021	14.707	48.340494	-112.377361
59487	136065529	2270	52.535	0.001	47.587366	-111.638996
59489	1642087885	13902815	634.014	5.368	47.624666	-109.230405
59501	3330974902	23390409	1286.097	9.031	48.689867	-109.781085
59520	2808061394	12210111	1084.199	4.714	48.038123	-109.931777
59521	763306608	737958	294.714	0.285	48.298771	-109.918274
59522	2303489867	9368264	889.382	3.617	48.555119	-111.005588
59523	3536845685	12271189	1365.584	4.738	48.531584	-109.238565
59524	1864400373	10069411	719.849	3.888	48.229062	-108.337007
59525	865875597	3605855	334.316	1.392	48.689648	-110.302843
59526	2022059442	2636383	780.722	1.018	48.44057	-108.716495
59527	545158865	2491429	210.487	0.962	48.032196	-108.774083
59528	393709660	132949	152.012	0.051	48.576175	-110.408743
59529	1072401918	663318	414.057	0.256	48.824522	-108.631789
59530	634198460	376616	244.865	0.145	48.631764	-110.717451
59531	589908650	263202	227.765	0.102	48.788389	-110.801412
59532	560984267	14303286	216.597	5.523	48.578152	-110.105784
59535	1905255257	7906274	735.623	3.053	47.959422	-109.301472
59537	1168126256	2722282	451.016	1.051	48.842888	-107.987953
59538	6648082864	137498583	2566.839	53.089	48.112019	-107.845521
59540	1038472161	2493008	400.956	0.963	48.595081	-110.564262
59542	632979699	1346241	244.395	0.52	48.792992	-108.368443
59544	1389598778	4931012	536.527	1.904	48.805309	-107.557123
59545	226755213	518889	87.551	0.2	48.938962	-111.16259
59546	1337745768	7911840	516.507	3.055	47.753839	-108.596974
59547	73202151	328405	28.264	0.127	48.661556	-109.030355
59601	357810428	674336	138.151	0.26	46.530592	-112.199717
59602	1381961136	53649569	533.578	20.714	46.739365	-111.905529
59631	441816039	50100	170.586	0.019	46.323021	-112.436016
59632	1296409213	3157075	500.546	1.219	46.199911	-112.020459
59633	578888327	96135	223.51	0.037	46.818847	-112.342931
59634	398127776	500637	153.718	0.193	46.472764	-111.957829
59635	186832812	319380	72.137	0.123	46.565291	-111.825864
59636	5051569	0	1.95	0.	46.619729	-112.109921
59638	249581873	367	96.364	0.	46.360758	-111.967499
59639	1754036269	4536242	677.237	1.751	47.192032	-112.74729
59640	8934723	424	3.45	0.	46.736116	-112.299386
59642	322917803	724606	124.679	0.28	46.283477	-110.718587
59643	538810987	3178888	208.036	1.227	46.172521	-111.589827
59644	1915224340	60538150	739.472	23.374	46.428793	-111.415948
59645	4323482010	3866799	1669.306	1.493	46.687672	-111.054662
59647	202521730	51834481	78.194	20.013	46.491037	-111.652939
59648	1729191676	19791766	667.645	7.642	47.07724	-112.127867
59701	1171164075	1954603	452.189	0.755	46.034933	-112.475894
59703	2327613	0	0.899	0.	46.045708	-112.537457
59710	1571911235	3954771	606.918	1.527	45.065271	-112.067962
59711	1597731339	19517477	616.888	7.536	46.094672	-113.141624
59713	425986487	187511	164.474	0.072	46.700588	-112.561066
59714	1151834070	2968770	444.726	1.146	45.98029	-111.129758
59715	1198135603	707491	462.603	0.273	45.825929	-110.898032
59716	1038509272	1403384	400.971	0.542	45.068492	-111.485813
59718	619440985	2040676	239.168	0.788	45.576255	-111.1181
59720	943836075	9251756	364.417	3.572	44.858194	-111.730016
59721	666679057	949045	257.406	0.366	45.883086	-111.837193
59722	947992022	1929761	366.022	0.745	46.366483	-112.772501
59724	1514993511	89141	584.942	0.034	44.696258	-112.762064
59725	5618305749	21911156	2169.24	8.46	45.098049	-112.821465
59727	715767219	919358	276.359	0.355	45.799384	-112.830888
59728	533948894	29048	206.159	0.011	46.508912	-112.434837
59729	1394694024	4457175	538.494	1.721	45.29372	-111.649073
59730	1743856647	4526187	673.307	1.748	45.208226	-111.128684
59731	354534071	7066	136.886	0.003	46.583992	-112.775821
59732	359759311	824042	138.904	0.318	45.48522	-112.727015
59733	470404863	922247	181.624	0.356	46.607458	-113.022239
59735	449973239	1912417	173.736	0.738	45.617549	-111.95939
59736	1095284326	1775689	422.892	0.686	45.321855	-113.374429
59739	2499893137	46648935	965.214	18.011	44.632621	-112.184888
59740	302858186	16035358	116.934	6.191	45.482529	-111.829159
59741	406689430	1471131	157.024	0.568	45.769824	-111.368344
59743	212033517	173825	81.867	0.067	45.68041	-112.680338
59745	453289504	1375474	175.016	0.531	45.595195	-111.614802
59746	419420836	805564	161.939	0.311	45.384974	-113.059147
59747	149990801	152351	57.912	0.059	45.732925	-111.924023
59748	52590443	0	20.305	0.	46.046681	-112.699231
59749	513068390	359777	198.097	0.139	45.454174	-112.0727
59750	173760994	378708	67.089	0.146	45.948251	-112.755726
59751	600525625	79350	231.864	0.031	45.704378	-112.436181
59752	1001779617	11907701	386.789	4.598	45.946381	-111.503941
59754	766569311	350496	295.974	0.135	45.456857	-112.326386
59755	217389848	53798	83.935	0.021	45.333863	-111.957016
59756	29882617	0	11.538	0.	46.179849	-112.828004
59758	826820813	52772070	319.237	20.375	44.741942	-111.182902
59759	1178889863	659681	455.172	0.255	45.851618	-112.191421
59760	154753604	952717	59.751	0.368	45.766631	-111.632061
59761	2229755935	4058518	860.914	1.567	45.642317	-113.534189
59762	1585569027	4009164	612.192	1.548	46.030784	-113.45679
59801	17620633	193293	6.803	0.075	46.856398	-114.014338
59802	119179633	1720700	46.016	0.664	46.903959	-113.91929
59803	206529055	794118	79.741	0.307	46.795744	-113.938051
59804	326010594	2930897	125.873	1.132	46.875879	-114.233416
59808	339568272	4312147	131.108	1.665	46.971054	-114.111212
59820	1030833810	3445132	398.007	1.33	46.898852	-114.625586
59821	610261697	1000582	235.623	0.386	47.173341	-114.077435
59823	836536059	2935426	322.988	1.133	46.919805	-113.577722
59824	233926774	12072285	90.32	4.661	47.413466	-114.207383
59825	1342874081	2245517	518.487	0.867	46.613163	-113.734736
59826	1132221801	21049943	437.153	8.127	47.42618	-113.820271
59827	196102695	356125	75.716	0.138	45.940773	-114.063089
59828	431832204	886109	166.731	0.342	46.329795	-113.976229
59829	1935578518	8714318	747.331	3.365	45.775434	-114.296081
59830	84787532	0	32.737	0.	47.424493	-115.343656
59831	281134792	2978579	108.547	1.15	47.26012	-114.368312
59832	673480734	709772	260.032	0.274	46.688956	-113.252857
59833	450144676	1524294	173.802	0.589	46.648475	-114.058793
59834	190465978	1348624	73.539	0.521	47.079579	-114.22181
59837	432029150	884228	166.807	0.341	46.545172	-113.253774
59840	1212925401	6901928	468.313	2.665	46.185468	-114.193658
59841	3357264	3574	1.296	0.001	46.334211	-114.222998
59842	331776653	291591	128.1	0.113	47.330277	-115.437949
59843	957963312	4378628	369.872	1.691	46.832595	-112.965761
59844	312695748	5132935	120.733	1.982	48.058227	-115.974258
59845	1180353872	6346344	455.737	2.45	47.690256	-114.554685
59846	533652734	682309	206.044	0.263	47.151793	-114.513188
59847	927922993	1088984	358.273	0.42	46.702089	-114.460596
59848	91558542	1069279	35.351	0.413	47.699498	-114.693293
59851	558385	61896	0.216	0.024	46.871545	-113.876577
59853	674687924	15633020	260.498	6.036	48.042017	-115.790724
59854	958359454	6332053	370.025	2.445	47.027458	-113.086185
59855	1882689	0	0.727	0.	47.605473	-114.118549
59856	206782248	3495998	79.839	1.35	47.359068	-114.963357
59858	2118524464	3467586	817.967	1.339	46.285772	-113.467406
59859	1796206420	12115487	693.519	4.678	47.535214	-114.826544
59860	629180702	151561067	242.928	58.518	47.70653	-114.172813
59863	31917440	85086	12.323	0.033	47.300207	-114.182582
59864	490167323	7293109	189.255	2.816	47.529251	-114.109302
59865	405205662	4505845	156.451	1.74	47.330512	-114.010198
59866	587993413	2354790	227.026	0.909	47.328333	-115.205038
59867	151041757	97401	58.318	0.038	47.440003	-115.611975
59868	468766070	19187464	180.992	7.408	47.211781	-113.506007
59870	657257321	3106019	253.768	1.199	46.516308	-114.06345
59871	867386359	1477779	334.9	0.571	45.870693	-113.819372
59872	1236956274	4941165	477.592	1.908	47.110018	-114.90092
59873	1960224640	11143331	756.847	4.302	47.667711	-115.29575
59874	919999511	19091837	355.214	7.371	47.799459	-115.62336
59875	336065235	1717756	129.756	0.663	46.419846	-114.314617
59901	1170958056	32846325	452.109	12.682	48.229649	-114.385053
59910	143501258	70920562	55.406	27.383	47.794925	-114.294145
59911	1016142296	104055502	392.335	40.176	48.047263	-114.156945
59912	363103619	6310715	140.195	2.437	48.408842	-114.154162
59913	148010216	682901	57.147	0.264	48.433503	-113.959142
59914	36077502	18397848	13.93	7.103	47.858197	-114.281831
